datetime	Shortwave_Radiation_calPerCentimerSquared	Air_Temperature_celsius	Dewpoint_Air_Temperature_Celsius	Ten_Meter_Elevation_Wind_Speed_meterPerSecond
39	84.6728305664063	3.02602539062502	-1.0665573120116987	5.21084642410278
40	96.137237548828125	1.29546508789105	-4.0773422241206685	3.97594833374023
41	115.44140039062506	0.403039550781045	-5.028675842285355	2.6729302406311
42	120.48906884765623	0.150079345703034	-4.357170104980566	2.42656850814819
43	107.20655200195316	1.717034912109	-1.8954650878909998	3.05065774917603
44	105.64619458007822	1.48037109375002	-2.274264526367159	2.7572340965271
45	97.28339941406253	2.77166137695303	-0.8580459594727512	2.49417424201965
46	69.85119506835946	4.23281250000002	2.5352066040039207	4.99695777893066
47	101.65204687500001	2.737634277344	-0.2313720703122386	3.52214431762695
48	90.46495019531245	1.53731689453105	-2.0915863037111286	3.42736411094666
49	116.64001318359371	0.589044189453034	-2.4390487670899264	2.80319309234619
50	102.20850659179695	1.30947265625002	-1.5638534545898208	3.54933190345764
51	107.93906542968756	0.75878295898400006	-3.20148773193396	2.39468479156494
52	113.32013378906254	0.70702514648400006	-2.9505722045902187	2.08177876472473
53	141.2106328125	-0.177923583983954	-4.502021789550355	2.97113561630249
54	68.73453149414054	0.50219116210900006	-3.1726531982425596	5.65523052215576
55	53.00277319335946	1.8994995117190001	-0.0366210937497613	3.98240280151367
56	141.42738427734378	1.88588867187502	-2.0036392211913805	2.70484662055969
57	101.3820930175782	2.97805175781201	-0.3446807861333112	5.24492597579956
58	133.47881103515624	3.05068359375002	-0.720358276367159	2.98937916755676
59	136.77721435546883	2.76152954101605	-1.6187438964839496	3.43839478492737
60	149.3870185546876	3.49575195312502	-2.3636108398437417	1.64293193817139
61	117.59467675781244	2.68801269531201	-1.9365356445317512	4.06797695159912
62	80.61730004882813	4.09670410156201	1.8688568115229507	3.88456058502197
63	171.296701171875	2.04287109375002	-1.962034606933579	2.58142066001892
64	180.75443994140545	2.98549804687502	-2.3401031494140394	1.82896089553833
65	157.71406640625014	3.556970214844	-1.3589370727536592	2.51316142082214
66	169.4746757812501	3.21050415039105	-1.85271301269489	4.33499622344971
67	192.13719433593698	1.40740356445303	-5.51645812988291	4.01096820831299
68	194.46354492187567	2.18145141601605	-6.16545791625935	2.41279625892639
69	187.75387353515674	2.36467895507803	-4.2481140136719695	2.17946004867554
70	191.44346044921804	3.25213012695303	-2.446122741699311	2.70963621139526
71	152.90044628906253	6.205560302734	2.96849212646446	4.25505447387695
72	128.19102978515622	5.49636230468803	1.6734771728520896	3.02973937988281
73	173.56928906250087	5.66765747070303	1.2339782714842684	3.03552889823914
74	166.76971875	5.15725097656201	0.1788909912104506	2.68371486663818
75	120.3532382812501	6.38884887695303	0.4517150878905296	5.94618320465088
76	117.84445312500002	9.069329833984	6.231143188476179	6.69980573654175
77	49.42357910156254	9.18117675781201	6.539541625976069	8.62938594818115
78	124.9966450195312	8.35485229492201	2.5726486206056087	4.08261966705322
79	220.83413378906303	6.96682128906201	1.3398300170893513	4.27326965332031
80	189.90813867187563	8.06618652343803	3.3175216674809906	5.4615364074707
81	211.15317041015675	7.595697021484	2.434455871581659	7.45452404022217
82	78.35628076171875	7.231195068359	3.36584777831994	6.19968223571777
83	186.68264062500003	7.822259521484	3.726091003417599	3.25510740280151
84	134.9583662109375	7.61260375976605	4.327549743652769	4.93201208114624
85	181.99964355468825	7.762689208984	3.957925415038679	2.81494927406311
86	182.15730615234412	7.10186157226605	2.8743896484379308	4.11723661422729
87	180.2860532226559	6.34517822265605	1.1744827270505898	2.52869367599487
88	29.431664428710988	4.34758911132803	2.566488647460851	5.52426624298096
89	130.79372167968756	3.18718872070303	0.8155105590819307	8.78626155853271
90	226.97518359374956	3.45485839843803	-2.1787414550775894	8.00766849517822
91	218.42048144531174	4.23156127929701	-0.8744491577147091	3.72660422325134
92	103.6237983398438	5.18996582031201	2.405033874511229	3.91989922523499
93	199.33473779296935	4.518640136719	1.164019775390881	5.07946109771729
94	182.80960400390632	4.91127929687502	-0.10500335693357954	5.52441883087158
95	120.00055078125011	9.07781372070303	6.951724243163971	9.79037284851074
96	212.4109907226559	7.82219848632803	5.577128601074129	4.76263999938965
97	274.441368164063	6.86208496093803	1.7511825561528704	4.02703332901001
98	244.20142089843785	8.330895996094	3.43754425048854	3.56204843521118
99	322.09673730468825	8.72741088867201	2.982362365722791	4.39812755584717
100	357.80012402343783	10.235406494141	2.7958724975589595	3.98678541183472
101	364.9885839843748	10.529931640625	4.33736419677734	2.31239676475525
102	376.4061562500001	10.168725585938	3.717500305176282	2.85845947265625
103	380.4702626953118	10.041131591797	4.2893096923829415	2.88784575462341
104	329.4246533203118	8.72661743164105	1.8527221679691683	3.31957077980042
105	381.034678710937	8.61098632812502	2.522387695312519	3.89583516120911
106	402.964743164063	8.62667236328105	3.0090759277341697	2.32257103919983
107	397.3944375000001	8.31343994140605	3.0587875366208914	1.94246113300323
108	295.58236816406304	7.99053344726605	2.37920532226605	2.57164144515991
109	312.48977343749914	7.472894287109	1.3104797363277614	2.95373678207397
110	374.8939716796883	6.90236816406201	-0.3922943115239299	3.15257620811462
111	325.7632792968757	6.43239746093803	-1.74632797241157	2.87198996543884
112	366.1451279296883	7.59069213867201	-0.15246734619127	2.07584452629089
113	327.0046728515622	9.06499633789105	2.4924972534183905	3.72257900238037
114	213.27318457031174	9.952142333984	5.874377441405881	4.86793899536133
115	237.49025976562524	10.623406982422	8.555383300781381	4.69595050811768
116	270.84222070312444	11.169061279297	7.27782287597668	4.47884321212769
117	147.19291259765623	10.355493164062	6.906625366210441	6.32557582855225
118	216.77837255859458	11.203698730469	8.64616241455104	7.0142388343811
119	255.33077343749915	9.10500488281201	5.37543334960889	4.49502086639404
120	278.89138476562516	9.21331176757803	5.942903137206931	4.01553869247437
121	262.4916796874992	7.60842285156201	4.5225769042963915	3.09809708595276
122	269.150765625	7.76357421875002	2.8928710937500197	5.42364692687988
123	360.63048339843783	7.84649047851605	0.24537429809612998	5.05139207839966
124	260.0806904296883	7.90810546875002	1.166506958007841	3.92010474205017
125	113.45518652343749	9.177819824219	6.86651000976588	5.52220916748047
126	268.9547783203118	10.317529296875	6.4262939453125	5.618079662323
127	364.223803710937	8.650476074219	2.0270233154299406	5.16255664825439
128	440.3393613281244	8.63106689453105	-0.226693725586129	4.66912603378296
129	344.1221191406253	8.35973510742201	1.3259460449220093	3.92140126228333
130	357.652256835937	7.11885986328105	-0.11499481201191042	5.43407535552979
131	388.5788583984379	6.33889160156201	-1.3170013427739304	3.5394971370697
132	375.2764277343748	5.994134521484	-0.9010513305667818	3.34132099151611
133	181.74005859374958	7.58556518554701	3.1911865234376293	4.38427734375
134	322.61574902343784	8.09313354492201	3.156422424316549	5.20405912399292
135	307.96139355468824	8.191003417969	2.7240676879885397	4.94644975662231
136	392.3720419921874	8.64333496093803	2.307287597656792	4.3028621673584
137	328.9586132812505	9.096520996094	3.2483810424807187	3.00455665588379
138	56.028744140625065	9.77861938476605	8.63302917480511	5.67716026306152
139	250.7036220703118	12.440942382812	10.209790039062	3.99532079696655
140	284.26190625000004	13.914117431641	10.89531402587928	3.19974851608276
141	323.702709960937	14.679376220703	11.15065765380846	2.45310592651367
142	434.3365810546882	15.856713867188	10.842848205566902	2.90083122253418
143	502.939546875	15.427484130859	9.74074401855432	2.42170310020447
144	499.55774414062523	13.930718994141	8.260533142090217	3.6133177280426
145	516.9137871093749	11.762475585938	4.17317657470754	4.26043605804443
146	460.1679609374991	9.819085693359	1.8415863037105593	4.93746995925903
147	380.83750488281265	8.46279296875002	2.3427154541015787	4.30557918548584
148	323.16553125	9.50881347656201	2.66175384521435	2.7426323890686
149	191.62485351562523	10.635827636719	7.1617401123049405	4.31659126281738
150	371.9698242187496	10.985681152344	4.748448181152599	2.32149839401245
151	254.070131835937	12.369714355469	8.57417907714868	4.59462404251099
152	409.9875644531244	12.640771484375	8.60714721679688	4.01923656463623
153	476.3787714843749	13.284143066406	7.999348449706781	2.35187292098999
154	392.19002929687565	14.85341796875	8.328450012207039	5.36055564880371
155	392.6956992187495	14.370324707031	8.917846679687237	4.30036497116089
156	380.363897460937	13.292932128906	9.730030822753658	2.58072447776794
157	335.5064033203118	12.323083496094	7.90177764892604	2.54959201812744
158	81.01096215820307	12.090539550781	9.83786315917944	4.11091947555542
159	201.6263759765622	12.851831054688	10.55670623779346	5.02234935760498
160	209.33794775390632	12.747033691406	9.490065002441158	5.31282758712769
161	457.1692207031243	13.848809814453	7.577302551269401	5.13989114761353
162	298.3700390625009	12.428186035156	8.2237442016599	4.87808132171631
163	349.79153906250093	12.338677978516	7.036738586426159	3.63117957115173
164	285.50467089843784	11.690087890625	8.86446380615234	5.80642986297607
165	330.308428710937	12.981744384766	7.654798889160539	4.86431169509888
166	513.8918437500001	13.631494140625	8.19060821533204	2.7891104221344
167	457.5524941406253	14.033288574219	9.2624649047854	2.40141034126282
168	383.6982919921874	14.918542480469	9.958879089355719	2.50530433654785
169	209.72185400390634	14.158898925781	9.887622070312238	3.44412231445312
170	560.7069960937496	13.044702148438	5.864456176758321	4.6722240447998
171	512.8050410156252	12.912927246094	6.21776733398462	2.67482280731201
172	485.3904960937497	14.141778564453	8.727976989745962	2.92908525466919
173	283.9027324218756	14.5130859375	9.611096191406238	4.37642002105713
174	231.67592578125047	14.696496582031	11.29780883789038	4.7492151260376
175	324.40568554687565	14.425561523438	9.779876708984881	2.87404632568359
176	327.8304404296883	15.1751953125	10.96652221679688	3.83744382858276
177	383.1448183593748	15.081811523438	10.072933959961441	5.30185270309448
178	392.83396875000005	14.817926025391	10.200592041016	6.67429208755493
179	107.69899877929694	14.271722412109	12.82201843261682	3.8938775062561
180	430.0375429687496	14.767358398438	9.59268341064504	1.8255842924118
181	218.91924316406306	14.667321777344	11.7199356079104	5.1704273223877
182	449.8709941406252	15.379663085938	11.599694824219238	6.91960859298706
183	392.3045419921874	13.567590332031	10.25708312988256	6.76864337921143
184	341.94643066406303	13.551965332031	8.909757995605219	6.09476137161255
185	308.6459384765622	14.417810058594	11.122909545898679	7.9231595993042
186	421.3086855468757	13.334130859375	7.940892028808599	4.99469089508057
187	116.30598046874991	13.021569824219	10.628114318847901	5.82962417602539
188	361.1600683593748	13.760461425781	9.497212219238039	6.90763998031616
189	142.66036669921874	12.671807861328	9.6973953247069	4.78395700454712
190	157.5474389648438	13.613946533203	11.99843597412096	2.95240807533264
191	100.5243288574218	13.662347412109	12.89416809081994	2.96243238449097
192	296.0397333984379	12.372186279297	7.4767013549806	4.34452724456787
193	360.3973710937496	13.722344970703	8.765748596191282	1.72803056240082
194	152.68757080078126	14.148583984375	11.0511245727539	4.06438636779785
195	344.4888339843748	14.750726318359	13.533764648437119	3.28706812858582
196	231.77224511718742	13.935052490234	12.57725982665978	3.85804557800293
197	347.1527636718757	12.536187744141	9.205073547363659	5.5274772644043
198	332.29261230468825	13.391717529297	8.30373382568372	5.5366415977478
199	249.92159765625047	15.763696289062	13.95803985595654	5.46901607513428
200	306.51420410156214	15.736108398438	13.135614013672381	5.05389976501465
201	357.26075683593695	13.719934082031	11.20147094726538	3.12071847915649
202	275.52120996093697	12.693200683594	11.1849258422854	4.75684976577759
203	380.3767382812505	13.731652832031	8.317311096191158	5.8686785697937
204	311.6308359374991	13.589074707031	8.596801757812237	3.27822422981262
205	251.65647949218743	14.949670410156	12.941171264648178	4.40640163421631
206	223.66491503906303	15.655450439453	13.406010437011599	4.22539091110229
207	337.5255498046883	15.814538574219	14.06240539550806	4.68578433990479
208	301.25830078125045	14.641717529297	11.74909667968762	4.36778163909912
209	355.99689843749917	14.644311523438	9.907498168945821	4.62042331695557
210	428.4604423828127	15.03603515625	10.55199584960938	2.65275454521179
211	203.23472167968828	15.167016601562	13.259045410155762	4.35299348831177
212	290.80236621093695	14.122277832031	10.878703308105218	5.31574630737305
213	303.3293642578126	14.093957519531	9.638685607909899	3.07767581939697
214	216.34324804687566	13.295037841797	9.97148590087904	3.46776723861694
215	233.55891210937483	13.394860839844	10.2848251342776	4.13585233688354
216	341.33352539062525	13.189141845703	9.49507904052722	5.65134906768799
217	313.78382226562525	13.504205322266	9.341049194336321	4.69951725006104
218	165.6415327148438	13.656091308594	11.7947647094729	5.98217153549194
219	345.44770312500003	13.816979980469	9.881236267090099	4.99815082550049
220	290.47290820312435	13.584558105469	9.35088348388696	4.06529903411865
221	299.4843427734379	13.723229980469	10.201882934570559	4.66979885101318
222	411.7448847656252	13.882684326172	8.294940185547	5.01142024993896
223	290.77940039062526	13.497979736328	9.83461914062488	4.51327466964722
224	294.79093066406307	13.298455810547	8.98657226562512	5.28550910949707
225	282.8132138671874	13.189660644531	8.104045104980218	4.76883840560913
226	167.80293017578126	13.5013671875	9.351138305664058	3.114586353302
227	389.8965585937496	15.267694091797	10.2723571777345	2.12786221504211
228	132.00988183593748	13.593041992188	11.76817932128956	3.6810417175293
229	292.6240488281244	12.998895263672	9.16375122070324	4.57904243469238
230	307.08352441406305	12.572045898438	9.13365783691456	5.34275579452515
231	193.47158496093698	13.80703125	10.305072021484381	4.301589012146
232	326.9620371093748	15.557244873047	12.10047149658216	6.9638557434082
233	308.9627402343748	14.203759765625	10.09988708496094	5.39026784896851
234	281.39349902343787	13.701257324219	9.863281250000238	3.71549463272095
235	246.98031152343788	12.003747558594	8.57751770019556	5.51612854003906
236	264.42030761718746	11.956231689453	8.016400146484239	6.34301948547363
237	292.6669482421874	12.394006347656	6.67339630126928	2.40731430053711
238	333.9999931640631	13.056909179688	7.02385864257862	3.30534434318542
239	313.61530957031175	12.148828125	7.05616302490234	3.97760152816772
240	287.7499160156252	12.679376220703	7.56757354736316	5.0710334777832
241	288.849084960937	12.699212646484	6.899896240234	5.5028977394104
242	380.8402207031244	11.346429443359	4.173646545409781	2.16657209396362
243	286.9917802734379	12.682702636719	6.905287170410401	3.38800358772278
244	267.8789707031244	14.598413085938	9.43621215820362	3.96718835830688
245	318.52957324218744	15.536370849609	9.78554840087854	4.64877796173096
246	260.5578310546883	15.702386474609	10.709968566894158	5.00690031051636
247	189.0639404296883	15.514398193359	13.093701171874619	3.70519709587097
248	159.04579394531243	14.630456542969	11.84726257324244	5.62399482727051
249	154.11909814453116	14.549432373047	13.11839294433606	3.52087664604187
250	159.1952958984375	12.779107666016	10.299208068848039	3.9917151927948
251	185.9884848632811	13.412561035156	11.653956604003659	4.49654722213745
252	201.19478466796934	14.311486816406	11.28132019042944	4.74440240859985
253	169.51650732421876	15.393487548828	13.925415039062381	4.79757022857666
254	186.6776308593748	12.955804443359	10.881201171874618	5.2861065864563
255	161.57875781250002	13.158349609375	9.38358764648438	5.24796390533447
256	114.32941699218759	15.090570068359	13.4084671020504	8.10214424133301
257	167.57913867187497	13.358880615234	9.683329772948841	7.73510217666626
258	172.48491210937496	12.849481201172	7.388951110839961	7.13431930541992
259	210.96968115234415	11.838311767578	7.433602905273322	4.48028039932251
260	230.77601367187566	10.720361328125	5.450735473632821	3.16058421134949
261	60.180363281250095	11.3197265625	8.2767349243164	4.63061618804932
262	124.70539306640632	13.299249267578	12.00182189941394	5.23695278167725
263	178.66607958984326	14.333520507812	11.31100006103466	4.87455224990845
264	100.18258374023443	14.793878173828	12.07836608886706	6.21910524368286
265	169.1809453125	14.330865478516	12.8600402832035	4.83905458450317
266	123.51769628906254	12.134729003906	9.89264984130834	5.6119236946106
267	205.38370019531175	11.011804199219	4.713343811035401	5.12905883789062
268	220.74233642578196	9.623284912109	3.155999755859	2.20613026618958
269	200.7584736328126	9.65276489257803	3.857554626464749	2.69451570510864
270	164.855671875	11.605706787109	6.72584075927696	5.0980396270752
271	96.70588549804685	12.162164306641	10.04644775390662	4.38464736938477
272	195.40539404296936	11.050073242188	8.104714965820822	3.09089136123657
273	92.22987084960938	11.281976318359	9.377877807616821	5.09240007400513
274	172.60177148437495	11.695428466797	7.790718078613401	6.84230470657349
275	113.67235986328126	10.580499267578	7.42351379394518	6.27843379974365
276	171.76328173828125	10.876062011719	7.60420379638696	3.96386027336121
277	83.12061401367188	10.984704589844	8.120062255859619	7.03100347518921
278	159.44857910156253	10.378167724609	6.465437316894159	7.39768743515015
279	177.7597602539063	10.562463378906	5.809475708007559	5.31727838516235
280	160.63330957031246	12.668054199219	7.627610778808841	6.96102905273438
281	126.06173437500001	15.961389160156	12.32686157226538	7.41023874282837
282	149.47122216796885	15.710015869141	12.122935485840218	7.13928699493408
283	112.01603906250001	13.333001708984	9.78963775634728	4.52680826187134
284	206.01580078125045	11.986871337891	8.470899963379281	2.87306523323059
285	145.88288525390632	8.967523193359	6.027925109862901	2.01653456687927
286	121.33632568359371	8.54506835937502	6.486781311035179	1.93253672122955
287	107.78233886718758	9.21978149414105	5.922758483887149	2.6345362663269
288	97.52929980468758	10.588586425781	7.33761291503882	3.64665794372559
289	149.58942626953117	9.42095336914105	5.167588806152768	2.46962118148804
290	96.91410058593748	9.34444580078105	6.188607788085729	3.86421155929565
291	69.0785178222656	10.114312744141	7.50176696777382	5.92262125015259
292	89.35375781250002	8.733880615234	5.6275085449215	6.26729869842529
293	112.01502392578126	6.34536132812502	1.305180358886739	3.01286506652832
294	105.56493750000001	8.169427490234	3.9003189086910393	3.15794801712036
295	45.35877392578127	9.10512695312502	5.84637451171878	5.18687629699707
296	114.81578613281243	7.36599121093803	4.752166748047411	4.42777538299561
297	157.68922851562505	5.41832885742201	0.6858947753907714	2.5527560710907
298	76.29834814453118	6.59539184570303	1.94241333007803	6.3983998298645
299	31.65191345214847	12.829919433594	11.9494750976565	7.4477424621582
300	88.17189477539063	9.84929809570303	6.80992431640615	7.05386924743652
301	20.45924670410162	10.569543457031	8.268434143066159	7.69958782196045
302	33.514761840820356	8.684411621094	6.75214233398462	4.99250841140747
303	82.3080959472656	7.720544433594	4.44875640869166	3.34300684928894
304	58.44821044921875	7.67452392578105	4.585142517089649	4.12235260009766
305	14.411551574707028	8.76784667968803	7.036401367188031	5.85074520111084
306	23.626563903808645	10.330529785156	8.10878601074194	8.90141296386719
307	25.170453369140546	10.135217285156	8.44384613037084	5.21185779571533
308	18.621241149902346	12.696496582031	11.743678283691159	8.14500331878662
309	33.791281127929736	8.95278320312502	6.547204589843781	4.44183492660522
310	83.36065429687496	6.14528808593803	3.50662536621147	4.2457127571106
311	78.6230639648438	5.67940673828105	3.0926956176755898	5.88700485229492
312	70.43893286132811	6.96700439453105	4.98143310546855	4.90617752075195
313	91.82063232421875	6.185876464844	2.225978088379159	5.77541780471802
314	85.44006298828126	5.09853515625002	1.3463409423828412	3.44753932952881
315	63.16288110351568	8.71334228515605	5.24950408935527	12.5504741668701
316	73.54189599609371	7.446862792969	3.8627334594729006	7.43024253845215
317	81.78572900390631	4.84957275390605	2.157656860351371	4.28205394744873
318	87.99123999023442	4.17833862304701	0.5063369750977911	2.3515157699585
319	83.77183740234379	4.85588989257803	0.5605606079100696	3.33000588417053
320	41.621482177734414	7.254968261719	3.4000701904299406	7.82675361633301
321	80.43710009765623	8.03994140625002	5.3924514770508	7.64464616775513
322	54.87452709960938	8.09850463867201	5.772094726562629	6.84914016723633
323	71.72174267578127	6.46938476562502	4.016540527343782	3.31009936332703
324	44.61117846679694	6.38942871093803	4.636241149902871	3.96693468093872
325	58.08077709960938	4.05205688476605	1.3429702758793312	4.00314617156982
326	71.4542211914063	2.81447753906201	-0.33152770996143044	2.87067270278931
327	63.78325488281244	3.59142456054701	0.41061401367201	2.67921614646912
328	53.304657714843785	3.30971679687502	0.41921539306642064	3.32957077026367
329	74.61834960937496	2.551751708984	-0.6872817993167812	5.02744913101196
330	62.533997314453146	3.07683715820303	0.47640838623037096	5.88175582885742
331	72.6683774414063	0.235955810547011	-3.3314666748045485	4.81648445129395
332	74.63005004882811	-1.706060791016	-5.2632812500003805	3.04320120811462
333	76.47649804687497	-2.07282104492197	-6.272523498535252	3.72816705703735
334	56.05379956054685	-1.11203613281197	-4.1719253540033705	5.44773864746094
335	64.72404931640631	1.96968994140605	-2.1807708740236293	4.41915225982666
336	62.07796362304686	1.81701049804701	-2.6381774902342285	3.37962079048157
337	32.699966308593694	6.17312011718803	2.2997802734380297	3.99289011955261
338	28.794418945312433	6.07305297851605	3.484545898437931	2.55867958068848
339	53.068803222656214	5.06520996093803	1.7296859741216295	2.75791144371033
340	44.26855664062504	4.41838989257803	1.6950927734374104	2.44985961914062
341	55.834147705078195	3.71148071289105	0.014814758301209263	3.81491589546204
342	55.44600292968757	3.82775268554701	0.34587554931654996	3.19582891464233
343	36.07145617675784	7.59200439453105	4.33024597167949	3.10328483581543
344	36.42587402343748	9.52959594726605	7.1926940917972875	3.38909292221069
345	33.0191477050782	8.95757446289105	6.94116973876995	2.01116609573364
346	27.273978149414056	6.92400512695303	5.409124755859269	4.30646276473999
347	53.38398999023441	7.307946777344	4.558520507812761	4.42124652862549
348	49.51745947265622	6.05999145507803	2.765585327148351	2.23793983459473
349	36.388422729492255	6.78383789062502	4.6205047607421985	2.60088181495667
350	31.97907751464847	8.65041503906201	5.53769683837841	7.2413854598999
351	34.609695556640546	4.64782104492201	2.190551757812629	6.31940746307373
352	46.90543029785153	3.451257324219	0.16749725341821886	3.08866024017334
353	42.39335522460937	2.95339355468803	-0.37228088378852986	4.29708194732666
354	53.063931884765594	1.27129516601605	-2.8110397338862905	3.03503203392029
355	39.717985473632794	-0.796087646483954	-6.5644271850581735	1.95749258995056
356	47.04652770996091	-2.61716308593799	-6.02290954589893	2.76692628860474
357	46.642928466796945	-1.05652465820299	-4.342419433593609	3.08646702766418
358	49.405896606445225	-2.84793701171895	-7.709481811523629	2.05572414398193
359	50.480761596679656	-1.5614379882809999	-7.39946746826146	3.67995524406433
360	10.821519744873047	8.28176269531201	3.758857727050291	8.23151969909668
361	15.291597656250003	11.5462890625	10.26799621582032	5.88870573043823
362	36.08346972656253	12.837731933594	11.477856445312762	5.67214250564575
363	17.452306274414052	12.371789550781	11.71136779785132	4.38601303100586
364	32.21930236816414	11.509423828125	10.21682434082032	3.76729941368103
365	29.348762695312434	9.44738159179701	8.27884216308607	2.37061524391174
366	28.292806274414062	5.12932739257803	3.363201904296791	2.220862865448
